Time, Average Gain, 1G Account
,,1000
12/14/2020 18:48:55, 0.0, 1000.0
12/14/2020 18:48:56, -0.0038402457757296116, 996.1597542242704
12/14/2020 18:48:56, -0.00871141194965408, 987.4817962375565
12/14/2020 18:48:57, 0.04394993888827159, 1030.8815608354776
12/14/2020 18:48:57, -0.036429608127721336, 993.3269495481474
12/14/2020 18:48:58, -0.036642064567957044, 956.9293993257124
12/14/2020 18:48:58, 0.0016886257505004387, 958.5452949508248
12/14/2020 18:48:59, 0.02085371183583451, 978.5345223133243
12/14/2020 18:48:59, -0.003914293286579662, 974.704251201947
12/14/2020 18:49:00, 0.01967907652633083, 993.8855307518902
